site_id,start_date,end_date,summer_year,sitename,sponsorname,sponsor_id,meals_type,site_contact,site_phone,site_type
5037,2016-06-27,2016-08-19,2016,STOCKTON REC CENTER,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
5041,2016-06-27,2016-08-19,2016,TIERRASANTA PARK & REC,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
3969,2016-06-27,2016-08-05,2016,TWAIN HIGH,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
4165,2016-06-27,2016-07-22,2016,WANGENHEIM MIDDLE,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,CLOSED
5053,2016-06-27,2016-08-19,2016,WATERFRONT,SAN DIEGO UNIFIED,340,L,JENNIFER MARRONE,858-627-7332,OPEN
5057,2016-06-27,2016-08-19,2016,WILLIE HENDERSON SPORTS COMPLEX,SAN DIEGO UNIFIED,340,"L, PM",JENNIFER MARRONE,858-627-7332,OPEN
4257,2016-07-25,2016-08-19,2016,ZAMORANO ELEMENTARY,SAN DIEGO UNIFIED,340,"B, L",JENNIFER MARRONE,858-627-7332,OPEN
105,2016-06-27,2016-07-29,2016,ALVIN M. DUNN ELEMENTARY,SAN MARCOS UNIFIED,348,"B, L",DENA ENGLAND,760-752-1250,OPEN
1769,2016-06-27,2016-07-29,2016,JOLI ANN LEICHTAG ELEMENTARY,SAN MARCOS UNIFIED,348,L,DENA ENGLAND,760-752-1250,OPEN
3497,2016-06-27,2016-08-12,2016,SAN MARCOS ELEMENTARY,SAN MARCOS UNIFIED,348,"B, L",DENA ENGLAND,760-752-1250,OPEN
3501,2016-06-27,2016-08-04,2016,SAN MARCOS HIGH,SAN MARCOS UNIFIED,348,L,DENA ENGLAND,760-752-1250,OPEN
237,2016-06-27,2016-07-15,2016,BAYSIDE ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
5061,2016-06-13,2016-07-19,2016,BOYS AND GIRLS CLUB IMPERIAL BEACH,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5065,2016-06-13,2016-07-19,2016,CASA DE FAMILIA,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
569,2016-06-27,2016-07-15,2016,CENTRAL ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
5073,2016-06-13,2016-07-19,2016,CESAR CHAVEZ COMMUNITY CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
1321,2016-06-27,2016-07-15,2016,GODFREY G. BERRY ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
1637,2016-06-13,2016-07-19,2016,IMPERIAL BEACH CHARTER,SOUTH BAY UNION,404,"B, L",KAREN DENSMORE,619-628-5396,OPEN
5077,2016-06-13,2016-07-19,2016,MONTGOMERY WALLER RECREACTION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5081,2016-06-13,2016-07-15,2016,OTAY RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5085,2016-06-13,2016-07-19,2016,ROBERT EGGER SR. SOUTH BAY RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5089,2016-06-13,2016-07-19,2016,SAN YSIDRO COMMUNITY ACTIVITY CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5093,2016-06-13,2016-07-19,2016,SILVER WING RECREATION CENTER,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
5097,2016-06-13,2016-07-19,2016,SPORTS PARK OF IMPERIAL BEACH,SOUTH BAY UNION,404,"L, PM",KAREN DENSMORE,619-628-5396,OPEN
3801,2016-06-27,2016-07-15,2016,SUNNYSLOPE ELEMENTARY,SOUTH BAY UNION,404,"L, AM",KAREN DENSMORE,619-628-5396,OPEN
545,2016-06-06,2016-07-15,2016,CASTLE PARK MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
657,2016-06-06,2016-07-15,2016,CHULA VISTA MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
661,2016-06-13,2016-07-15,2016,CHULA VISTA SENIOR HIGH,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
1337,2016-06-06,2016-07-15,2016,GRANGER JUNIOR HIGH,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
1569,2016-06-06,2016-07-15,2016,HILLTOP MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
2269,2016-06-06,2016-07-15,2016,MAR VISTA ACADEMY,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
2485,2016-06-06,2016-07-15,2016,MONTGOMERY MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
2569,2016-06-06,2016-07-15,2016,NATIONAL CITY MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
3529,2016-06-13,2016-07-15,2016,SAN YSIDRO ADULT EDUCATION CENTER,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
3697,2016-06-06,2016-07-15,2016,SOUTHWEST MIDDLE,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
3701,2016-06-13,2016-07-15,2016,SOUTHWEST SENIOR HIGH,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
3825,2016-06-13,2016-07-15,2016,SWEETWATER HIGH,SWEETWATER UNION HIGH,428,L,ERIC SPAN,619-691-5510,OPEN
5109,2016-06-19,2016-07-09,2016,UPWARD BOUND #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5113,2016-07-10,2016-07-29,2016,UPWARD BOUND #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5117,2016-07-10,2016-07-29,2016,UPWARD BOUND MATH SCIENCE #1,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5121,2016-07-10,2016-07-29,2016,UPWARD BOUND MATH SCIENCE #2,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",436,"B, L, S",CARRI FIERRO,858-822-3471,CAMP
5125,2016-08-20,2016-08-26,2016,UNIVERSITY OF SAN DIEGO STUDENT SUPPORT SERVICES BRIDGE,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,"B, L, S",RYAN JUMAMIL,619-260-7581,CAMP
5129,2016-06-29,2016-07-28,2016,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,UNIVERSITY OF SAN DIEGO TRIO UPWARD BOUND,440,"B, L, S",CYNTHIA VILLIS,619-260-4686,CAMP
101,2016-06-06,2016-06-24,2016,ALTA VISTA HIGH (CONTINUATION),VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
309,2016-06-06,2016-07-29,2016,BOBIER ELEMENTARY,VISTA UNIFIED,452,"B, L",BROCK SMITH,760-726-2170 #92401 #9,OPEN
5133,2016-06-06,2016-08-05,2016,BOYS & GIRLS CLUB,VISTA UNIFIED,452,"L, PM",BROCK SMITH,760-726-2170 #92401 #9,OPEN
361,2016-06-06,2016-08-05,2016,BREEZE HILL ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
409,2016-06-06,2016-08-05,2016,CALIFORNIA/SP ED,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
1253,2016-06-13,2016-07-29,2016,FOOTHILL OAK ELEMENTARY,VISTA UNIFIED,452,"B, L",BROCK SMITH,760-726-2170 #92401 #9,OPEN
1349,2016-06-13,2016-07-29,2016,GRAPEVINE ELEMENTARY,VISTA UNIFIED,452,"B, L",BROCK SMITH,760-726-2170 #92401 #9,OPEN
1409,2016-06-13,2016-07-29,2016,HANNALEI ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
5141,2016-06-06,2016-08-05,2016,LUZ DURAN PARK,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
2261,2016-06-06,2016-06-24,2016,MAJOR GENERAL RAYMOND MURRAY HIGH,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
2317,2016-06-13,2016-07-15,2016,MARYLAND ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
3241,2016-06-27,2016-07-22,2016,RANCHO MINERVA MIDDLE,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
3865,2016-06-06,2016-08-05,2016,TEMPLE HEIGHTS ELEMENTARY,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
4101,2016-06-27,2016-07-22,2016,VISTA ADULT TRANSITION CENTER,VISTA UNIFIED,452,L,BROCK SMITH,760-726-2170 #92401 #9,OPEN
4133,2016-06-06,2016-06-17,2016,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH",VISTA UNIFIED,452,L,BROCK SMITH,760-724-2170 #92401 #9,OPEN
5145,2016-06-06,2016-08-12,2016,BRENGLE TERRACE RECREATION CENTER,"VISTA, CITY OF",456,"B, L",KIMBERLY CRAWFORD,760-643-5275,OPEN
4261,2015-06-15,2015-08-14,2015,BAKER BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",CHRIS ALTO,760-745-0515,OPEN
4269,2015-06-16,2015-09-04,2015,CLAIREMONT BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",RUTH CASSIDY,858-273-1645,OPEN
4277,2015-08-18,2015-09-30,2015,DEL DIOS X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,PM,JONATHAN KERSTETTER,760-877-1788,OPEN
4281,2015-06-16,2015-09-04,2015,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",JESSICA BARAJAS,619-263-6407,OPEN
4285,2015-08-18,2015-09-30,2015,HIDDEN VALLEY MIDDLE,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,PM,CHRIS ENDRIS,760-208-7559,OPEN
4289,2015-08-18,2015-09-30,2015,MISSION MIDDLE SCHOOL X-TRACK,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,PM,DAVID LUEVANOS,760-215-0277,OPEN
5149,2015-06-15,2015-08-14,2015,MITCHELL BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",ANDREW AGUIRRE,760-746-3315,OPEN
4297,2015-06-08,2015-07-24,2015,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",CONNIE ALVAREZ,619-477-5445,OPEN
4301,2015-06-11,2015-08-21,2015,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,PM,SIMONE MCCUNE,760-789-8203,OPEN
4305,2015-06-16,2015-09-04,2015,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",HUY NGUYEN,858-277-6670,OPEN
4313,2015-06-16,2015-09-04,2015,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,"L, PM",RICARDO SANDOVAL,619-525-1739,OPEN
117,2015-06-22,2015-07-31,2015,ANZA ELEMENTARY,CAJON VALLEY UNION,80,"L, PM",MARK MENDOZA,619-588-3111,OPEN
397,2015-06-22,2015-07-31,2015,CAJON VALLEY MIDDLE,CAJON VALLEY UNION,80,"B, L",MARK MENDOZA,619-588-3111,OPEN
609,2015-06-22,2015-07-31,2015,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,"L, PM",MARK MENDOZA,619-588-3111,OPEN
4317,2015-06-22,2015-07-31,2015,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,"L, PM",MARK MENDOZA,619-588-3111,OPEN
1249,2015-06-22,2015-07-31,2015,FLYING HILLS ELEMENTARY,CAJON VALLEY UNION,80,"B, L",MARK MENDOZA,619-588-3111,OPEN
1365,2015-06-22,2015-07-31,2015,GREENFIELD MIDDLE,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
1761,2015-06-22,2015-07-31,2015,JOHNSON ELEMENTARY,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
2229,2015-06-22,2015-07-31,2015,MADISON AVENUE ELEMENTARY,CAJON VALLEY UNION,80,"L, PM",MARK MENDOZA,619-588-3111,OPEN
2245,2015-06-22,2015-07-31,2015,MAGNOLIA ELEMENTARY,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
2349,2015-06-22,2015-07-31,2015,MERIDIAN ELEMENTARY,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
2565,2015-06-22,2015-07-31,2015,NARANCA ELEMENTARY,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
4153,2015-06-22,2015-07-31,2015,W. D. HALL ELEMENTARY,CAJON VALLEY UNION,80,L,MARK MENDOZA,619-588-3111,OPEN
4329,2015-07-05,2015-08-07,2015,CAMP OLIVER,"CAMP OLIVER, INC.",88,"B, L, S",TRISTA BRANT,619-445-5945,CAMP
4333,2015-06-15,2015-08-21,2015,CARLSBAD BOYS & GIRLS CLUB,CARLSBAD UNIFIED,96,"L, PM",MICHELLE JOHNSON,760-331-5000,OPEN
4337,2014-10-01,2014-10-03,2015,BOYS   GIRLS CLUB OLEANDER,CHULA VISTA ELEMENTARY,104,"B, L",JEFFREY LANDERS,619-425-9600,OPEN
4341,2015-06-08,2015-07-10,2015,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,"L, PM",JEFFREY LANDERS,619-425-9600,OPEN
4345,2015-06-08,2015-07-10,2015,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,"L, PM",JEFFREY LANDERS,619-425-9600,OPEN
3049,2015-06-23,2015-07-10,2015,PALOMAR ELEMENTARY,CHULA VISTA ELEMENTARY,104,"B, L",JEFFREY LANDERS,619-425-9600,OPEN
3313,2015-06-15,2015-07-10,2015,ROGERS (GREG) ELEMENTARY,CHULA VISTA ELEMENTARY,104,"B, L",JEFFREY LANDERS,619-425-9600,OPEN
4349,2015-07-05,2015-08-07,2015,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,"B, L, S",DAVID SCARAFONE,619-594-1196,CAMP
1825,2015-06-04,2015-06-12,2015,(JCCS) JUVENILE COURT AND COMMUNITY SCHOOL,ESCONDIDO UNION HIGH,160,"B, L",MARLA MARTIN,760-291-4077,CLOSED
877,2015-06-08,2015-07-08,2015,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,"B, L",CYNDI VANDERWOUDE,760-291-2577,OPEN
1145,2015-06-15,2015-07-15,2015,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,"B, L",MARLA MARTIN,760-291-4077,OPEN
4353,2015-06-23,2015-08-06,2015,GROVE PARK,ESCONDIDO UNION HIGH,160,L,MARLA MARTIN,760-291-4077,OPEN
4357,2015-07-27,2015-07-31,2015,IGLESIA LATINA EMANUEL,ESCONDIDO UNION HIGH,160,"B, L",YOLANDA SALAS,760-291-2251,OPEN
2957,2015-06-15,2015-07-15,2015,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,"B, L",BEV BERK,760-291-5077,OPEN
3521,2015-06-15,2015-07-15,2015,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,"B, L",RACHEL MACIAS,760-291-6077,OPEN
4065,2015-06-08,2015-07-15,2015,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,"B, L",YOLANDA SALAS,760-291-2251,OPEN
4365,2015-06-15,2015-08-07,2015,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,"B, L",MARLA MARTIN,760-291-4077,OPEN
4369,2015-06-15,2015-08-06,2015,WESTSIDE PARK,ESCONDIDO UNION HIGH,160,L,MARLA MARTIN,760-291-4077,OPEN
581,2015-07-06,2015-07-17,2015,CENTRAL ELEMENTARY,ESCONDIDO UNION,156,"B, L",GAIL GOUSHA,760-432-2141,OPEN
761,2015-07-06,2015-07-17,2015,CONWAY ELEMENTARY,ESCONDIDO UNION,156,"B, L",GAIL GOUSHA,760-432-2141,OPEN
1205,2015-07-06,2015-07-17,2015,FELICITA ELEMENTARY,ESCONDIDO UNION,156,"B, L",GAIL GOUSHA,760-432-2141,OPEN
2429,2015-06-23,2015-07-17,2015,MISSION MIDDLE,ESCONDIDO UNION,156,"B, L",GAIL GOUSHA,760-432-2141,OPEN
2809,2015-06-29,2015-07-24,2015,NORTH BROADWAY ELEMENTARY,ESCONDIDO UNION,156,L,GSIL GOUSHA,760-432-2141,OPEN
1185,2015-06-01,2015-07-31,2015,FALLBROOK STREET ELEMENTARY,FALLBROOK UNION ELEMENTARY,168,L,SANDRA MCGOLDRICK,760-731-4352,OPEN
4377,2015-06-01,2015-08-07,2015,NORTH COUNTY BOYS AND GIRLS CLUB,FALLBROOK UNION ELEMENTARY,168,L,SANDRA MCGOLDRICK,760-731-4352,OPEN
4385,2015-06-16,2015-08-07,2015,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,L,ERIC ROBINSON,760-767-5761,OPEN
4397,2015-06-15,2015-07-17,2015,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,"L, AM",HELENA SABALA,619-422-5005,OPEN
4405,2015-06-24,2015-08-21,2015,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,L,SARAH MISQUEZ,619-766-4608,OPEN
4409,2015-06-09,2015-08-07,2015,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,"B, L",COLLEEN BAKER,760-765-1055,OPEN
4417,2015-06-22,2015-08-31,2015,LAKESIDE TEEN CENTER,FEEDING AMERICA SAN DIEGO,180,"L, PM",DOUGLAS TRAWICK,619-443-4169,OPEN
4421,2015-06-16,2015-07-24,2015,LINCOLN ACRES BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,L,JOSE OCADIZ,619-475-9880,OPEN
4473,2015-06-20,2015-08-30,2015,UMI LEARNING CENTER,FEEDING AMERICA SAN DIEGO,180,"L, PM",ABDULKADIR AHMED,619-274-5999,OPEN
4481,2015-06-15,2015-08-14,2015,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,"L, PM",LAURA ZUCKERMAN,760-749-1305,OPEN
4493,2015-06-15,2015-08-07,2015,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,L,ORQUIDIA CONTRERAS,760-643-5120,OPEN
4501,2015-06-22,2015-08-21,2015,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,CLOSED
4505,2015-06-22,2015-08-21,2015,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
601,2015-06-22,2015-08-21,2015,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1053,2015-06-22,2015-08-21,2015,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1065,2015-06-22,2015-07-10,2015,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1341,2015-06-22,2015-07-10,2015,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1373,2015-06-22,2015-07-10,2015,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
1465,2015-06-08,2015-06-26,2015,HELIX HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4513,2015-06-22,2015-08-21,2015,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2153,2015-06-22,2015-07-31,2015,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2453,2015-06-22,2015-07-31,2015,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
2509,2015-06-22,2015-07-31,2015,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
3249,2015-06-22,2015-07-31,2015,REACH ACADEMY,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
3553,2015-06-22,2015-07-10,2015,SANTANA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4521,2015-06-22,2015-08-21,2015,SANTEE ASES PROGRAM,GROSSMONT UNION HIGH,188,"L, PM",VINCE SCIMONE,619-644-8183,OPEN
4525,2015-06-22,2015-08-21,2015,SANTEE RECREATION CENTER,GROSSMONT UNION HIGH,188,"L, PM",VINCE SCIMONE,619-644-8183,OPEN
3765,2015-06-15,2015-07-03,2015,STEELE CANYON HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4529,2015-06-22,2015-08-11,2015,THE CLUB - LA MESA TEEN CENTER,GROSSMONT UNION HIGH,188,"L, PM",VINCE SCIMONE,619-644-8183,OPEN
4017,2015-06-22,2015-07-10,2015,VALHALLA HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4197,2015-06-22,2015-07-10,2015,WEST HILLS HIGH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4533,2015-06-22,2015-08-21,2015,WOODGLEN VISTA APARTMENTS,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4537,2015-06-22,2015-08-21,2015,YMCA - LA MESA,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4541,2015-06-22,2015-08-21,2015,YMCA - MCGRATH,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
4545,2015-06-22,2015-08-21,2015,YMCA - SANTEE,GROSSMONT UNION HIGH,188,"B, L",VINCE SCIMONE,619-644-8183,OPEN
5169,2015-06-28,2015-07-31,2015,64 DEGREES,HARVEY MUDD COLLEGE UPWARD BOUND,11,"B, L, S",MARIBEL BANDA,909-621-8123,CAMP
4569,2015-06-17,2015-08-27,2015,CAMPO EDUCATIONAL CENTER & CHILDCARE,HEAVEN'S WINDOWS,204,"L, PM",DEBORA CUERO,619-478-9093,OPEN
4573,2015-06-22,2015-08-18,2015,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,L,ALISON O'BRIEN,619-463-8277,OPEN
4613,2015-06-22,2015-08-18,2015,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,"L, PM",FREDDY HORTON,619-463-0725,OPEN
4617,2015-06-22,2015-09-30,2015,GRACIA Y PAZ,HEAVEN'S WINDOWS,204,"L, PM",PENNY BRACE,619-733-7776,OPEN
4625,2015-06-16,2015-08-29,2015,HUDO COMMUNITY CENTER,HEAVEN'S WINDOWS,204,AM,HUDO AHMED,619-243-6894,OPEN
4629,2015-06-16,2015-09-29,2015,IQRA LEARNING CENTER,HEAVEN'S WINDOWS,204,AM,ABDULAZIZ MUSE,619-414-7376,OPEN
4653,2015-06-22,2015-08-15,2015,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,L,ANGELA KRETSCHMAR,619-303-7806,OPEN
4665,2015-06-22,2015-08-15,2015,NEW SEASONS CHURCH,HEAVEN'S WINDOWS,204,"L, AM",FREDDY HORTON,619-463-0725,OPEN
4669,2015-06-22,2015-08-07,2015,NEW SEASONS EL CAJON,HEAVEN'S WINDOWS,204,L,MICHAEL GRAY,619-440-7597,OPEN
5185,2015-06-16,2015-08-29,2015,NU-WAY INTERNATIONAL CHRISTIAN MINISTRIES,HEAVEN'S WINDOWS,204,"AM, PM",JAMILLA BAKR,619-312-3465,OPEN
4681,2015-06-22,2015-08-15,2015,REFLECTIONS,HEAVEN'S WINDOWS,204,"L, PM",DONNA MC MANUS,619-667-6891,CLOSED
4685,2014-10-27,2015-06-19,2015,SAN DIEGO YOUTH SERVICES,HEAVEN'S WINDOWS,204,PM,JOCELYN DIAZ,619-258-6877,CLOSED
4689,2015-06-22,2015-08-15,2015,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,"S, PM",CARL MCCULLOUGH,619-667-6839,OPEN
4709,2015-06-22,2015-08-15,2015,VISTA LA MESA CHRISTIAN CHURCH,HEAVEN'S WINDOWS,204,L,REBECCA LITTLEJOHN,619-460-7272,OPEN
5201,2015-06-16,2015-09-04,2015,MT. ERIE CHRISTIAN ACADEMY,JAMES E. ALDREDGE FOUNDATION,,"B, L",KAILYN WELLS,619-263-1914,OPEN
4733,2015-07-06,2015-08-06,2015,LA JOLLA BAND OF LUISENO INDIANS,LA JOLLA BAND OF LUISENO,236,"L, AM",KATRINA KEYOITE,760-750-3771,CLOSED
4737,2015-04-01,2015-04-10,2015,CASA DE ORO LIBRARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
1549,2015-06-22,2015-08-07,2015,HIGHLANDS ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
1977,2015-04-01,2015-04-10,2015,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
2005,2015-06-22,2015-08-07,2015,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
2313,2015-06-29,2015-07-24,2015,MARYLAND AVENUE ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
2553,2015-06-22,2015-08-07,2015,MURDOCK ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
3237,2015-06-22,2015-08-07,2015,RANCHO ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
3321,2015-06-22,2015-08-07,2015,ROLANDO ELEMENTARY,LA MESA-SPRING VALLEY,240,L,JILL WHITTENBERG,619-668-5764,OPEN
4741,2015-06-22,2015-08-07,2015,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,"B, L",JILL WHITTENBERG,619-668-5764,OPEN
